"","#treeName","Method","logZ","ModelComparisonExperiments.mainRand","ModelComparisonExperiments.alphaSMCSampler","gen.len","gen.nTaxa","gen.rand","gen.treeRate","ModelComparisonExperiments.iterScalings"
"1","sim--403477487.msf.Rep0","ANNEALINGEvolK2P",-297.608706431909,7181,0.999,100,6,202,10,"100 100000 100 100000 100 100000"
"2","sim--403477487.msf.Rep0","SSEvolK2P",-299.595475766493,7181,0.999,100,6,202,10,"100 100000 100 100000 100 100000"
"3","sim--403477487.msf.Rep0","ANNEALINGJC",-292.803769727595,7181,0.999,100,6,202,10,"100 100000 100 100000 100 100000"
"4","sim--403477487.msf.Rep0","SSJC",-294.543866744683,7181,0.999,100,6,202,10,"100 100000 100 100000 100 100000"
"5","sim--403477487.msf.Rep0","ANNEALINGEvolGTR",-301.665630965792,7181,0.999,100,6,202,10,"100 100000 100 100000 100 100000"
"6","sim--403477487.msf.Rep0","SSEvolGTR",-310.933385410944,7181,0.999,100,6,202,10,"100 100000 100 100000 100 100000"
"7","sim-1258889392.msf.Rep0","ANNEALINGEvolK2P",-384.464311231409,7181,0.999,100,6,201,10,"100 100000 100 100000 100 100000"
"8","sim-1258889392.msf.Rep0","SSEvolK2P",-379.279309556014,7181,0.999,100,6,201,10,"100 100000 100 100000 100 100000"
"9","sim-1258889392.msf.Rep0","ANNEALINGJC",-377.958566311481,7181,0.999,100,6,201,10,"100 100000 100 100000 100 100000"
"10","sim-1258889392.msf.Rep0","SSJC",-378.86241202245,7181,0.999,100,6,201,10,"100 100000 100 100000 100 100000"
"11","sim-1258889392.msf.Rep0","ANNEALINGEvolGTR",-387.226008574596,7181,0.999,100,6,201,10,"100 100000 100 100000 100 100000"
"12","sim-1258889392.msf.Rep0","SSEvolGTR",-399.290039063042,7181,0.999,100,6,201,10,"100 100000 100 100000 100 100000"
