#Method,Adaptive,AdaptiveType,T,IterScale,Repeat,Metric,Value,TreeName,Time
MCMC,,,,50000.0,0,ConsensusLogLL,-3175.9324045338963,sim-1845847318.msf,240746
MCMC,,,,50000.0,0,BestSampledLogLL,-Infinity,sim-1845847318.msf,240746
MCMC,,,,50000.0,0,PartitionMetric,30.0,sim-1845847318.msf,240746
MCMC,,,,50000.0,0,RobinsonFouldsMetric,50.18716281895231,sim-1845847318.msf,240746
MCMC,,,,50000.0,0,KuhnerFelsenstein,223.4452682637005,sim-1845847318.msf,240746
MCMC,,,,50000.0,1,ConsensusLogLL,-3009.9229210862077,sim-1845847318.msf,230902
MCMC,,,,50000.0,1,BestSampledLogLL,-Infinity,sim-1845847318.msf,230902
MCMC,,,,50000.0,1,PartitionMetric,44.0,sim-1845847318.msf,230902
MCMC,,,,50000.0,1,RobinsonFouldsMetric,19.264400708830404,sim-1845847318.msf,230902
MCMC,,,,50000.0,1,KuhnerFelsenstein,22.020593955109252,sim-1845847318.msf,230902
MCMC,,,,50000.0,2,ConsensusLogLL,-2803.520727891816,sim-1845847318.msf,229235
MCMC,,,,50000.0,2,BestSampledLogLL,-Infinity,sim-1845847318.msf,229235
MCMC,,,,50000.0,2,PartitionMetric,14.0,sim-1845847318.msf,229235
MCMC,,,,50000.0,2,RobinsonFouldsMetric,9.035210995600526,sim-1845847318.msf,229235
MCMC,,,,50000.0,2,KuhnerFelsenstein,7.2037155530785455,sim-1845847318.msf,229235
MCMC,,,,50000.0,3,ConsensusLogLL,-3051.28730764161,sim-1845847318.msf,229532
MCMC,,,,50000.0,3,BestSampledLogLL,-Infinity,sim-1845847318.msf,229532
MCMC,,,,50000.0,3,PartitionMetric,30.0,sim-1845847318.msf,229532
MCMC,,,,50000.0,3,RobinsonFouldsMetric,22.34219868784144,sim-1845847318.msf,229532
MCMC,,,,50000.0,3,KuhnerFelsenstein,59.28662434448741,sim-1845847318.msf,229532
MCMC,,,,50000.0,4,ConsensusLogLL,-3054.6998870301513,sim-1845847318.msf,228772
MCMC,,,,50000.0,4,BestSampledLogLL,-Infinity,sim-1845847318.msf,228772
MCMC,,,,50000.0,4,PartitionMetric,34.0,sim-1845847318.msf,228772
MCMC,,,,50000.0,4,RobinsonFouldsMetric,14.169630260634063,sim-1845847318.msf,228772
MCMC,,,,50000.0,4,KuhnerFelsenstein,10.252310763082965,sim-1845847318.msf,228772
MCMC,,,,50000.0,5,ConsensusLogLL,-3050.989829692281,sim-1845847318.msf,230144
MCMC,,,,50000.0,5,BestSampledLogLL,-Infinity,sim-1845847318.msf,230144
MCMC,,,,50000.0,5,PartitionMetric,44.0,sim-1845847318.msf,230144
MCMC,,,,50000.0,5,RobinsonFouldsMetric,31.163976242862983,sim-1845847318.msf,230144
MCMC,,,,50000.0,5,KuhnerFelsenstein,98.41187920357987,sim-1845847318.msf,230144
MCMC,,,,50000.0,6,ConsensusLogLL,-3470.957074607998,sim-1845847318.msf,228761
MCMC,,,,50000.0,6,BestSampledLogLL,-Infinity,sim-1845847318.msf,228761
MCMC,,,,50000.0,6,PartitionMetric,58.0,sim-1845847318.msf,228761
